accessed datetime,year,month name,month number,day of month,weekday number,weekday name,weekend (y/n),hour,Hour (bins),Hour (for bin use),PHQ-9 (Sum by day),GAD-7 (Sum by day),SDoH (Sum by day),CAGE-AID (Sum by day),Total Websites (Sum by day),PHQ-9 Daily Sum / Website Sum,SDoH Daily Sum / Website Sum,GAD-7 Daily Sum / Website Sum,CAGE-AID Daily Sum / Website Sum
2025-04-25T22:31:11.7450000,2025,April,4,25,5,Friday,No,22,After 6PM,22.31,0,0,0,0,2,0,0,0,0
2025-04-25T22:31:14.5280000,2025,April,4,25,5,Friday,No,22,After 6PM,22.31,0,0,0,0,2,0,0,0,0
2025-04-25T22:31:28.4930000,2025,April,4,25,5,Friday,No,22,After 6PM,22.31,0,0,0,0,2,0,0,0,0
2025-04-25T22:32:23.7340000,2025,April,4,25,5,Friday,No,22,After 6PM,22.32,0,0,0,0,2,0,0,0,0
2025-04-25T22:37:14.5350000,2025,April,4,25,5,Friday,No,22,After 6PM,22.37,0,0,0,0,2,0,0,0,0
2025-04-25T22:38:21.0960000,2025,April,4,25,5,Friday,No,22,After 6PM,22.38,0,0,0,0,2,0,0,0,0
2025-04-25T22:41:02.1950000,2025,April,4,25,5,Friday,No,22,After 6PM,22.41,0,0,0,0,2,0,0,0,0
2025-04-25T22:43:50.9580000,2025,April,4,25,5,Friday,No,22,After 6PM,22.43,0,0,0,0,2,0,0,0,0
2025-04-25T22:44:27.7600000,2025,April,4,25,5,Friday,No,22,After 6PM,22.44,0,0,0,0,2,0,0,0,0
2025-04-25T22:44:34.8430000,2025,April,4,25,5,Friday,No,22,After 6PM,22.44,0,0,0,0,2,0,0,0,0
2025-04-25T22:45:13.5410000,2025,April,4,25,5,Friday,No,22,After 6PM,22.45,0,0,0,0,2,0,0,0,0
2025-04-25T22:48:20.6010000,2025,April,4,25,5,Friday,No,22,After 6PM,22.48,0,0,0,0,2,0,0,0,0
2025-04-25T22:50:03.1500000,2025,April,4,25,5,Friday,No,22,After 6PM,22.5,0,0,0,0,2,0,0,0,0
2025-04-25T22:52:57.5470000,2025,April,4,25,5,Friday,No,22,After 6PM,22.52,0,0,0,0,2,0,0,0,0
2025-04-25T22:57:32.1340000,2025,April,4,25,5,Friday,No,22,After 6PM,22.57,0,0,0,0,2,0,0,0,0
2025-04-25T22:57:51.0570000,2025,April,4,25,5,Friday,No,22,After 6PM,22.57,0,0,0,0,2,0,0,0,0
2025-04-25T22:58:43.7500000,2025,April,4,25,5,Friday,No,22,After 6PM,22.58,0,0,0,0,2,0,0,0,0
2025-04-25T22:58:50.6840000,2025,April,4,25,5,Friday,No,22,After 6PM,22.58,0,0,0,0,2,0,0,0,0
2025-04-25T22:59:00.0910000,2025,April,4,25,5,Friday,No,22,After 6PM,22.59,0,0,0,0,2,0,0,0,0
2025-04-25T22:59:30.5390000,2025,April,4,25,5,Friday,No,22,After 6PM,22.59,0,0,0,0,2,0,0,0,0
2025-04-25T23:04:41.1090000,2025,April,4,25,5,Friday,No,23,After 6PM,23.4,0,0,0,0,2,0,0,0,0
2025-04-25T23:12:59.2120000,2025,April,4,25,5,Friday,No,23,After 6PM,23.12,0,0,0,0,2,0,0,0,0
2025-04-25T23:28:17.1200000,2025,April,4,25,5,Friday,No,23,After 6PM,23.28,0,0,0,0,2,0,0,0,0
2025-04-25T23:28:19.2950000,2025,April,4,25,5,Friday,No,23,After 6PM,23.28,0,0,0,0,2,0,0,0,0
2025-04-25T23:29:10.1440000,2025,April,4,25,5,Friday,No,23,After 6PM,23.29,0,0,0,0,2,0,0,0,0
2025-04-25T23:29:16.2850000,2025,April,4,25,5,Friday,No,23,After 6PM,23.29,0,0,0,0,2,0,0,0,0
2025-04-25T23:29:44.6930000,2025,April,4,25,5,Friday,No,23,After 6PM,23.29,0,0,0,0,2,0,0,0,0
2025-04-25T23:29:59.4130000,2025,April,4,25,5,Friday,No,23,After 6PM,23.29,0,0,0,0,2,0,0,0,0
2025-04-25T23:30:36.5050000,2025,April,4,25,5,Friday,No,23,After 6PM,23.3,0,0,0,0,2,0,0,0,0
2025-04-25T23:35:17.7100000,2025,April,4,25,5,Friday,No,23,After 6PM,23.35,0,0,0,0,1,0,0,0,0
2025-04-25T23:40:47.9560000,2025,April,4,25,5,Friday,No,23,After 6PM,23.4,0,0,0,0,1,0,0,0,0
2025-04-25T23:40:48.2840000,2025,April,4,25,5,Friday,No,23,After 6PM,23.4,0,0,0,0,1,0,0,0,0
2025-04-25T23:40:49.4050000,2025,April,4,25,5,Friday,No,23,After 6PM,23.4,0,0,0,0,1,0,0,0,0
2025-04-25T23:40:50.5880000,2025,April,4,25,5,Friday,No,23,After 6PM,23.4,0,0,0,0,1,0,0,0,0
2025-04-25T23:41:02.4060000,2025,April,4,25,5,Friday,No,23,After 6PM,23.41,0,0,0,0,1,0,0,0,0
2025-04-25T23:41:08.3670000,2025,April,4,25,5,Friday,No,23,After 6PM,23.41,0,0,0,0,1,0,0,0,0
2025-04-25T23:41:24.0380000,2025,April,4,25,5,Friday,No,23,After 6PM,23.41,0,0,0,0,1,0,0,0,0
2025-04-25T23:41:28.7600000,2025,April,4,25,5,Friday,No,23,After 6PM,23.41,0,0,0,0,1,0,0,0,0
2025-04-25T23:42:21.4710000,2025,April,4,25,5,Friday,No,23,After 6PM,23.42,0,0,0,0,1,0,0,0,0
2025-04-25T23:42:45.8540000,2025,April,4,25,5,Friday,No,23,After 6PM,23.42,0,0,0,0,2,0,0,0,0
2025-04-25T23:42:48.5260000,2025,April,4,25,5,Friday,No,23,After 6PM,23.42,0,0,0,0,2,0,0,0,0
2025-04-25T23:44:41.6450000,2025,April,4,25,5,Friday,No,23,After 6PM,23.44,0,0,0,0,1,0,0,0,0
2025-04-25T23:46:43.4200000,2025,April,4,25,5,Friday,No,23,After 6PM,23.46,0,0,0,0,1,0,0,0,0
2025-04-25T23:47:25.8660000,2025,April,4,25,5,Friday,No,23,After 6PM,23.47,0,0,0,0,1,0,0,0,0
2025-04-25T23:47:27.2800000,2025,April,4,25,5,Friday,No,23,After 6PM,23.47,0,0,0,0,1,0,0,0,0
2025-04-25T23:53:56.7470000,2025,April,4,25,5,Friday,No,23,After 6PM,23.53,0,0,0,0,1,0,0,0,0
2025-04-25T23:53:57.7070000,2025,April,4,25,5,Friday,No,23,After 6PM,23.53,0,0,0,0,1,0,0,0,0
2025-04-25T23:53:59.9370000,2025,April,4,25,5,Friday,No,23,After 6PM,23.53,0,0,0,0,1,0,0,0,0
2025-04-26T02:48:39.4940000,2025,April,4,26,6,Saturday,Yes,2,Before 6AM,2.48,0,0,0,0,1,0,0,0,0
2025-04-26T02:49:57.9760000,2025,April,4,26,6,Saturday,Yes,2,Before 6AM,2.49,0,0,0,0,2,0,0,0,0
2025-04-26T02:50:03.3510000,2025,April,4,26,6,Saturday,Yes,2,Before 6AM,2.5,0,0,0,0,2,0,0,0,0
2025-04-26T03:11:13.6770000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.11,0,0,0,0,1,0,0,0,0
2025-04-26T03:11:21.0020000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.11,0,0,0,0,1,0,0,0,0
2025-04-26T03:19:42.0810000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.19,0,0,0,0,1,0,0,0,0
2025-04-26T03:22:13.9440000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.22,0,0,0,0,1,0,0,0,0
2025-04-26T03:24:52.5530000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.24,0,0,0,0,1,0,0,0,0
2025-04-26T03:31:38.1060000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.31,0,0,0,0,1,0,0,0,0
2025-04-26T03:31:44.7400000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.31,0,0,0,0,1,0,0,0,0
2025-04-26T03:32:50.4020000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.32,0,0,0,0,1,0,0,0,0
2025-04-26T03:33:02.0350000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.33,0,0,0,0,2,0,0,0,0
2025-04-26T03:33:08.2860000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.33,0,0,0,0,1,0,0,0,0
2025-04-26T03:33:22.2550000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.33,0,0,0,0,1,0,0,0,0
2025-04-26T03:33:57.6350000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.33,0,0,0,0,1,0,0,0,0
2025-04-26T03:34:04.6230000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.34,0,0,0,0,1,0,0,0,0
2025-04-26T03:34:32.1730000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.34,0,0,0,0,1,0,0,0,0
2025-04-26T03:34:37.7940000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.34,0,0,0,0,1,0,0,0,0
2025-04-26T03:34:55.0410000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.34,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:01.8330000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:03.5300000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:12.0990000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:14.6470000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:21.4240000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:30.5920000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:52.0960000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:35:59.8100000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.35,0,0,0,0,1,0,0,0,0
2025-04-26T03:36:46.4620000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.36,0,0,0,0,1,0,0,0,0
2025-04-26T03:41:43.1560000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.41,0,0,0,0,1,0,0,0,0
2025-04-26T03:41:54.7500000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.41,0,0,0,0,2,0,0,0,0
2025-04-26T03:42:28.3190000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.42,0,0,0,0,1,0,0,0,0
2025-04-26T03:44:13.4910000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.44,0,0,0,0,1,0,0,0,0
2025-04-26T03:44:45.4400000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.44,0,0,0,0,1,0,0,0,0
2025-04-26T03:44:46.5780000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.44,0,0,0,0,1,0,0,0,0
2025-04-26T03:45:17.1370000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.45,0,0,0,0,1,0,0,0,0
2025-04-26T03:45:39.7920000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.45,0,0,0,0,1,0,0,0,0
2025-04-26T03:45:41.0880000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.45,0,0,0,0,1,0,0,0,0
2025-04-26T03:46:05.3400000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.46,0,0,0,0,1,0,0,0,0
2025-04-26T03:46:16.0260000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.46,0,0,0,0,1,0,0,0,0
2025-04-26T03:47:09.3410000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.47,0,0,0,0,1,0,0,0,0
2025-04-26T03:47:13.6930000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.47,0,0,0,0,1,0,0,0,0
2025-04-26T03:47:19.3240000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.47,0,0,0,0,1,0,0,0,0
2025-04-26T03:47:24.1320000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.47,0,0,0,0,1,0,0,0,0
2025-04-26T03:47:41.4630000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.47,0,0,0,0,1,0,0,0,0
2025-04-26T03:50:32.9570000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.5,0,0,0,0,1,0,0,0,0
2025-04-26T03:50:39.7540000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.5,0,0,0,0,1,0,0,0,0
2025-04-26T03:50:44.7650000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.5,0,0,0,0,1,0,0,0,0
2025-04-26T03:51:25.7400000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.51,0,0,0,0,1,0,0,0,0
2025-04-26T03:51:26.5720000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.51,0,0,0,0,1,0,0,0,0
2025-04-26T03:51:43.4350000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.51,0,0,0,0,1,0,0,0,0
2025-04-26T03:53:21.9650000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.53,0,0,0,0,1,0,0,0,0
2025-04-26T03:53:23.2770000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.53,0,0,0,0,2,0,0,0,0
2025-04-26T03:53:26.6800000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.53,0,0,0,0,1,0,0,0,0
2025-04-26T03:53:28.3520000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.53,0,0,0,0,1,0,0,0,0
2025-04-26T03:56:04.9020000,2025,April,4,26,6,Saturday,Yes,3,Before 6AM,3.56,0,0,0,0,1,0,0,0,0
2025-04-26T04:07:16.8690000,2025,April,4,26,6,Saturday,Yes,4,Before 6AM,4.7,0,0,0,0,1,0,0,0,0
2025-04-26T04:07:19.7010000,2025,April,4,26,6,Saturday,Yes,4,Before 6AM,4.7,0,0,0,0,1,0,0,0,0
2025-04-26T04:07:22.1490000,2025,April,4,26,6,Saturday,Yes,4,Before 6AM,4.7,0,0,0,0,1,0,0,0,0
2025-04-26T04:07:24.8760000,2025,April,4,26,6,Saturday,Yes,4,Before 6AM,4.7,0,0,0,0,1,0,0,0,0
2025-04-26T15:31:01.6920000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.31,0,0,0,0,1,0,0,0,0
2025-04-26T15:31:02.5130000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.31,0,0,0,0,1,0,0,0,0
2025-04-26T15:31:06.5420000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.31,0,0,1,0,1,0,1,0,0
2025-04-26T15:41:20.1950000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.41,0,0,0,0,1,0,0,0,0
2025-04-26T15:41:20.9010000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.41,0,0,0,0,1,0,0,0,0
2025-04-26T15:41:23.6300000,2025,April,4,26,6,Saturday,Yes,15,Between 12PM and 6PM,15.41,0,0,0,0,1,0,0,0,0
2025-04-26T16:03:33.3890000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,1,0,0,0,0
2025-04-26T16:03:39.2780000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:03:44.9300000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:03:48.2000000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:03:53.2200000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:03:55.8310000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:03:57.7270000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.3,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:00.4100000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:01.5170000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:03.0330000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:04.0740000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:05.0540000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:05.6060000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:06.6970000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:07.7700000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:08.3500000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:09.7330000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:13.5450000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:14.6520000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:23.5890000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:28.6290000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:29.2340000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:29.6090000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:30.0440000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:30.5460000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:32.2340000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:33.9260000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:36.0560000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:38.5220000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:39.1120000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:40.1850000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:40.9970000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:41.5450000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:42.8560000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:04:44.4060000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.4,0,0,0,0,2,0,0,0,0
2025-04-26T16:15:03.9940000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-26T16:15:18.2050000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.15,0,0,0,0,1,0,0,0,0
2025-04-26T16:19:30.8530000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-26T16:19:31.6210000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.19,0,0,0,0,1,0,0,0,0
2025-04-26T16:19:33.4190000,2025,April,4,26,6,Saturday,Yes,16,Between 12PM and 6PM,16.19,0,0,1,0,1,0,1,0,0
2025-04-26T21:49:49.8990000,2025,April,4,26,6,Saturday,Yes,21,After 6PM,21.49,0,0,0,0,1,0,0,0,0
2025-04-26T21:52:37.8510000,2025,April,4,26,6,Saturday,Yes,21,After 6PM,21.52,0,0,0,0,2,0,0,0,0
2025-04-26T21:53:11.1500000,2025,April,4,26,6,Saturday,Yes,21,After 6PM,21.53,0,0,0,0,1,0,0,0,0
2025-04-26T23:38:14.3990000,2025,April,4,26,6,Saturday,Yes,23,After 6PM,23.38,0,0,0,0,2,0,0,0,0
2025-04-27T01:00:00.3370000,2025,April,4,27,0,Sunday,Yes,1,Before 6AM,1,0,0,0,0,2,0,0,0,0
2025-04-27T14:40:31.0520000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.4,0,0,0,0,3,0,0,0,0
2025-04-27T14:40:37.6580000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.4,0,0,0,0,2,0,0,0,0
2025-04-27T14:49:49.8410000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.49,0,0,0,0,2,0,0,0,0
2025-04-27T14:49:59.8590000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.49,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:17.7300000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:19.1940000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:20.4220000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:21.0990000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:21.9950000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:23.6390000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:50:28.9820000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.5,0,0,0,0,2,0,0,0,0
2025-04-27T14:53:57.0300000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.53,0,0,0,0,4,0,0,0,0
2025-04-27T14:55:18.0270000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.55,0,0,0,0,4,0,0,0,0
2025-04-27T14:55:22.7410000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.55,0,0,0,0,1,0,0,0,0
2025-04-27T14:55:37.6430000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.55,0,0,0,0,2,0,0,0,0
2025-04-27T14:55:47.3510000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.55,0,0,0,0,2,0,0,0,0
2025-04-27T14:56:21.6950000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.56,0,0,0,0,1,0,0,0,0
2025-04-27T14:56:29.0130000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.56,0,0,0,0,2,0,0,0,0
2025-04-27T14:59:46.9070000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.59,0,0,0,0,1,0,0,0,0
2025-04-27T14:59:47.6070000,2025,April,4,27,0,Sunday,Yes,14,Between 12PM and 6PM,14.59,0,0,0,0,1,0,0,0,0
2025-04-27T15:08:25.2570000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.8,0,0,0,0,1,0,0,0,0
2025-04-27T15:09:07.7090000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.9,0,0,0,0,1,0,0,0,0
2025-04-27T15:09:09.4320000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.9,0,0,0,0,1,0,0,0,0
2025-04-27T15:10:23.9770000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.1,0,0,1,0,1,0,1,0,0
2025-04-27T15:13:05.2110000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.13,0,0,0,0,1,0,0,0,0
2025-04-27T15:14:02.3400000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.14,0,0,0,0,1,0,0,0,0
2025-04-27T15:17:43.4770000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.17,0,0,0,0,1,0,0,0,0
2025-04-27T15:17:55.4440000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.17,0,0,0,0,1,0,0,0,0
2025-04-27T15:18:15.2430000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.18,0,0,0,0,1,0,0,0,0
2025-04-27T15:18:16.2280000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.18,0,0,0,0,1,0,0,0,0
2025-04-27T15:27:06.7250000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.27,0,0,0,0,1,0,0,0,0
2025-04-27T15:27:07.4470000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.27,0,0,0,0,1,0,0,0,0
2025-04-27T15:27:12.3610000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.27,0,0,1,0,1,0,1,0,0
2025-04-27T15:28:00.7450000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.28,0,0,0,0,1,0,0,0,0
2025-04-27T15:30:03.6190000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.3,0,0,0,0,1,0,0,0,0
2025-04-27T15:39:30.3670000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.39,0,0,0,0,1,0,0,0,0
2025-04-27T15:39:38.3320000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.39,0,0,0,0,1,0,0,0,0
2025-04-27T15:41:04.4800000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.41,0,0,0,0,1,0,0,0,0
2025-04-27T15:45:00.2010000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.45,0,0,0,0,1,0,0,0,0
2025-04-27T15:47:47.9080000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.47,0,0,0,0,1,0,0,0,0
2025-04-27T15:49:01.1180000,2025,April,4,27,0,Sunday,Yes,15,Between 12PM and 6PM,15.49,0,0,0,0,2,0,0,0,0
